schedule_id,day_id,activity_id,raw_activity,raw_time,weekday,start,duration
12,1,1,Lane swim,1:30 - 2:30 pm,su,810,60
12,2,2,Public swim *Reservations not required,10 - 11 am,mo,600,60
12,3,2,Public swim *Reservations not required,9:35 - 11 am,tu,575,85
12,4,2,Public swim *Reservations not required,10 - 11 am,we,600,60
12,5,2,Public swim *Reservations not required,9:30 - 11 am,th,570,90
12,6,2,Public swim *Reservations not required,10 - 11 am,fr,600,60
12,7,2,Public swim *Reservations not required,12:15 - 2:55 pm,sa,735,160
12,1,2,Public swim *Reservations not required,12:15 - 1:30 pm,su,735,75
12,2,29,Aquafit,9 - 10 am,mo,540,60
12,4,29,Aquafit,9 - 10 am,we,540,60
12,5,29,Aquafit,8:30 - 9:30 am,th,510,60
12,5,29,Aquafit,7:30 - 8:30 pm,th,1170,60
12,6,29,Aquafit,9 - 10 am,fr,540,60
13,2,30,Table tennis,9 - 10 am,mo,540,60
13,2,30,Table tennis,10 - 11 am,mo,600,60
13,2,30,Table tennis,11 am - noon,mo,660,60
13,4,30,Table tennis,9 - 10 am,we,540,60
13,4,30,Table tennis,10 - 11 am,we,600,60
13,4,30,Table tennis,11 am - noon,we,660,60
13,7,30,Table tennis,Noon - 1 pm,sa,720,60
13,7,30,Table tennis,1 - 2 pm,sa,780,60
13,7,30,Table tennis,2 - 3 pm,sa,840,60
13,1,30,Table tennis,Noon - 1 pm,su,720,60
13,1,30,Table tennis,1 - 2 pm,su,780,60
13,1,30,Table tennis,2 - 3 pm,su,840,60
13,6,31,Open gym *Reservations not required,11:45 am - 12:30 pm,fr,705,45
13,6,32,Basketball - child,6:30 - 7:30 pm,fr,1110,60
13,6,33,Basketball - youth,7:30 - 8:30 pm,fr,1170,60
13,6,34,Basketball - adult,8:30 - 9:30 pm,fr,1230,60
14,2,6,Public skating,Noon - 1 pm,mo,720,60
14,4,6,Public skating,Noon - 1 pm,we,720,60
14,6,6,Public skating,Noon - 1 pm,fr,720,60
14,7,6,Public skating,5 - 6 pm,sa,1020,60
14,7,28,Family skating,4 - 5 pm,sa,960,60
14,2,35,Adult skating,11 am - noon,mo,660,60
14,4,35,Adult skating,11 am - noon,we,660,60
14,6,35,Adult skating,11 am - noon,fr,660,60
15,2,1,Lane swim,7:15 - 8:15 am,mo,435,60
15,2,1,Lane swim,11:15 am - 12:15 pm,mo,675,60
15,2,1,Lane swim,12:15 - 1:15 pm,mo,735,60
15,2,1,Lane swim,8:45 - 9:45 pm,mo,1245,60
15,3,1,Lane swim,8:30 - 9:30 am,tu,510,60
15,3,1,Lane swim,11:30 am - 12:30 pm,tu,690,60
15,3,1,Lane swim,1:30 - 2:30 pm,tu,810,60
15,3,1,Lane swim,8:45 - 9:45 pm,tu,1245,60
15,4,1,Lane swim,7:15 - 8:15 am,we,435,60
15,4,1,Lane swim,11:15 am - 12:15 pm,we,675,60
15,4,1,Lane swim,12:15 - 1:15 pm,we,735,60
15,4,1,Lane swim,8:45 - 9:45 pm,we,1245,60
15,5,1,Lane swim,8:30 - 9:30 am,th,510,60
15,5,1,Lane swim,10:30 - 11:30 am,th,630,60
15,5,1,Lane swim,11:30 am - 12:30 pm,th,690,60
15,5,1,Lane swim,8:45 - 9:45 pm,th,1245,60
15,6,1,Lane swim,7:15 - 8:15 am,fr,435,60
15,6,1,Lane swim,12:15 - 1:15 pm,fr,735,60
15,6,1,Lane swim,8:30 - 9:30 pm,fr,1230,60
15,7,1,Lane swim,12:30 - 1:30 pm,sa,750,60
15,1,1,Lane swim,12:30 - 1:30 pm,su,750,60
15,1,1,Lane swim,7:45 - 8:45 pm,su,1185,60
15,2,36,Preschool swim *Reservations not required,11:15 am - 12:15 pm,mo,675,60
15,2,36,Preschool swim *Reservations not required,12:15 - 1:15 pm,mo,735,60
15,3,36,Preschool swim *Reservations not required,8:30 - 9:30 am,tu,510,60
15,3,36,Preschool swim *Reservations not required,11:30 am - 12:30 pm,tu,690,60
15,3,36,Preschool swim *Reservations not required,1:30 - 2:30 pm,tu,810,60
15,4,36,Preschool swim *Reservations not required,11:15 am - 12:15 pm,we,675,60
15,4,36,Preschool swim *Reservations not required,12:15 - 1:15 pm,we,735,60
15,5,36,Preschool swim *Reservations not required,8:30 - 9:30 am,th,510,60
15,5,36,Preschool swim *Reservations not required,10:30 - 11:30 am,th,630,60
15,5,36,Preschool swim *Reservations not required,11:30 am - 12:30 pm,th,690,60
15,6,36,Preschool swim *Reservations not required,12:15 - 1:15 pm,fr,735,60
15,7,36,Preschool swim *Reservations not required,12:30 - 1:30 pm,sa,750,60
15,1,36,Preschool swim *Reservations not required,12:30 - 1:30 pm,su,750,60
15,2,37,50+ swim,10:15 - 11:15 am,mo,615,60
15,3,37,50+ swim,9:30 - 10:30 am,tu,570,60
15,3,37,50+ swim,12:30 - 1:30 pm,tu,750,60
15,4,37,50+ swim,10:15 - 11:15 am,we,615,60
15,5,37,50+ swim,9:30 - 10:30 am,th,570,60
15,6,37,50+ swim,10:15 - 11:15 am,fr,615,60
15,7,38,Public swim with slide *Reservations not required,1:30 - 4 pm,sa,810,150
15,1,38,Public swim with slide *Reservations not required,1:30 - 4 pm,su,810,150
15,2,39,Public swim with no slide *Reservations not required,1:15 - 2:15 pm,mo,795,60
15,4,39,Public swim with no slide *Reservations not required,1:15 - 2:15 pm,we,795,60
15,6,39,Public swim with no slide *Reservations not required,1:15 - 2:15 pm,fr,795,60
15,6,39,Public swim with no slide *Reservations not required,7 - 8:30 pm,fr,1140,90
15,2,40,Aqua general - shallow/deep combo,8:20 - 9:15 am,mo,500,55
15,2,40,Aqua general - shallow/deep combo,9:20 - 10:15 am,mo,560,55
15,3,40,Aqua general - shallow/deep combo,7:50 - 8:45 pm,tu,1190,55
15,4,40,Aqua general - shallow/deep combo,8:20 - 9:15 am,we,500,55
15,4,40,Aqua general - shallow/deep combo,9:20 - 10:15 am,we,560,55
15,5,40,Aqua general - shallow/deep combo,2:20 - 3:15 pm,th,860,55
15,5,40,Aqua general - shallow/deep combo,7:50 - 8:45 pm,th,1190,55
15,6,40,Aqua general - shallow/deep combo,8:20 - 9:15 am,fr,500,55
15,6,40,Aqua general - shallow/deep combo,9:20 - 10:15 am,fr,560,55
15,5,41,Alternate needs swim *Reservations not required,1:15 - 2:15 pm,th,795,60
16,2,13,Weight and cardio room,7 am - 9:30 pm,mo,420,870
16,3,13,Weight and cardio room,7 am - 9:30 pm,tu,420,870
16,4,13,Weight and cardio room,7 am - 9:30 pm,we,420,870
16,5,13,Weight and cardio room,7 am - 9:30 pm,th,420,870
16,6,13,Weight and cardio room,7 am - 9:30 pm,fr,420,870
16,7,13,Weight and cardio room,7:30 am - 8:45 pm,sa,450,795
16,1,13,Weight and cardio room,7:30 am - 8:45 pm,su,450,795
17,2,42,Step and strength,6:30 - 7:30 pm,mo,1110,60
17,4,42,Step and strength,9 - 10 am,we,540,60
17,2,19,Yoga,7:30 - 8:30 pm,mo,1170,60
17,3,19,Yoga,9 - 10 am,tu,540,60
17,5,19,Yoga,9 - 10 am,th,540,60
17,5,19,Yoga,7:30 - 8:30 pm,th,1170,60
17,6,19,Yoga,9 - 10 am,fr,540,60
17,7,19,Yoga,8:30 - 9:30 am,sa,510,60
17,2,43,Yoga - Yin,7:45 - 8:45 am,mo,465,60
17,4,43,Yoga - Yin,7:45 - 8:45 am,we,465,60
17,6,43,Yoga - Yin,7:45 - 8:45 am,fr,465,60
17,2,15,Cardio and strength,9 - 10 am,mo,540,60
17,5,15,Cardio and strength,10:15 - 11:15 am,th,615,60
17,7,15,Cardio and strength,9 - 10 am,sa,540,60
17,2,16,Cardio and strength 50+,11:30 am - 12:30 pm,mo,690,60
17,3,16,Cardio and strength 50+,11:30 am - 12:30 pm,tu,690,60
17,4,16,Cardio and strength 50+,11:30 am - 12:30 pm,we,690,60
17,5,16,Cardio and strength 50+,11:30 am - 12:30 pm,th,690,60
17,6,16,Cardio and strength 50+,11:30 am - 12:30 pm,fr,690,60
17,2,44,TMC,10:15 - 11:15 am,mo,615,60
17,3,44,TMC,6:30 - 7:30 pm,tu,1110,60
17,3,45,Bootcamp,7:30 to - 8:30 am,tu,450,60
17,5,45,Bootcamp,7:30 to - 8:30 am,th,450,60
17,6,45,Bootcamp,7:30 to - 8:30 am,fr,450,60
17,2,18,Indoor cycling *Requires reservations,7 - 8 am,mo,420,60
17,4,18,Indoor cycling *Requires reservations,7 - 8 am,we,420,60
17,5,18,Indoor cycling *Requires reservations,6:15 - 7:15 pm,th,1095,60
17,7,18,Indoor cycling *Requires reservations,7:30 - 8:30 am,sa,450,60
17,5,46,Drums Alive,9 - 10 am,th,540,60
17,3,23,Core conditioning,9 - 10 am,tu,540,60
17,3,14,Pilates,7:45 - 8:45 am,tu,465,60
17,5,14,Pilates,7:45 - 8:45 am,th,465,60
17,4,21,Strength,10:15 - 11:15 am,we,615,60
17,6,21,Strength,10:15 - 11:15 am,fr,615,60
17,3,47,The Groove Method®,10:15 - 11:15 am,tu,615,60
17,6,17,Zumba®,9 - 10 am,fr,540,60
18,2,48,Badminton - 16+,7:45 - 9:45 pm,mo,1185,120
18,4,48,Badminton - 16+,8:30 - 9:30 pm,we,1230,60
18,7,48,Badminton - 16+,7 - 8 pm,sa,1140,60
18,7,48,Badminton - 16+,8 - 9 pm,sa,1200,60
18,1,48,Badminton - 16+,10 - 11 am,su,600,60
18,1,48,Badminton - 16+,11 am - noon,su,660,60
18,1,48,Badminton - 16+,Noon - 1 pm,su,720,60
18,1,48,Badminton - 16+,1 - 2 pm,su,780,60
18,1,49,Badminton - family,9 - 10 am,su,540,60
18,2,50,Pickleball,12:45 - 1:45 pm,mo,765,60
18,2,50,Pickleball,1:45 - 2:45 pm,mo,825,60
18,2,50,Pickleball,2:45 - 3:45 pm,mo,885,60
18,3,50,Pickleball,12:45 - 1:45 pm,tu,765,60
18,3,50,Pickleball,1:45 - 2:45 pm,tu,825,60
18,4,50,Pickleball,12:45 - 1:45 pm,we,765,60
18,4,50,Pickleball,1:45 - 2:45 pm,we,825,60
18,5,50,Pickleball,12:45 - 1:45 pm,th,765,60
18,5,50,Pickleball,1:45 - 2:45 pm,th,825,60
18,6,50,Pickleball,12:45 - 1:45 pm,fr,765,60
18,6,50,Pickleball,1:45 - 2:45 pm,fr,825,60
18,6,50,Pickleball,2:45 - 3:45 pm,fr,885,60
19,3,51,Basketball - youth (13 to 14 years),2:55 - 3:55 pm,tu,895,60
19,4,52,Basketball - youth (15 to 17 years),2:55 - 3:55 pm,we,895,60
19,3,34,Basketball - adult,7:45 - 9:45 pm,tu,1185,120
19,5,53,Volleyball - youth (13 to 17 years),2:55 - 3:55 pm,th,895,60
19,5,54,Volleyball - adult,7:45 - 9:45 pm,th,1185,120
20,2,26,50+ skate,10 - 10:50 am,mo,600,50
20,5,26,50+ skate,10:15 - 11:05 am,th,615,50
20,5,35,Adult skate,11:15 am - 12:05 pm,th,675,50
20,2,55,Pick-up hockey 35+ *Reservations required.,Noon - 12:50 pm,mo,720,50
20,5,55,Pick-up hockey 35+ *Reservations required.,12:15 - 1:05 pm,th,735,50
20,2,28,Family skate,11 - 11:50 am,mo,660,50
20,4,28,Family skate,4:15 - 5:05 pm,we,975,50
20,5,28,Family skate,1:15 - 2:05 pm,th,795,50
20,6,28,Family skate,6:15 - 7:05 pm,fr,1095,50
20,7,28,Family skate,2:15 - 3:05 pm,sa,855,50
20,4,6,Public skate,5:15 - 6:05 pm,we,1035,50
20,6,6,Public skate,7:15 - 8:05 pm,fr,1155,50
20,7,6,Public skate,3:15 - 4:05 pm,sa,915,50
21,2,56,Art studio,9 am - 3 pm,mo,540,360
21,3,57,Bridge,12:30 - 3:30 pm,tu,750,180
21,5,57,Bridge,12:30 - 3:30 pm,th,750,180
21,4,58,Tea and chat,9 am - noon,we,540,180
21,4,59,Euchre,1 - 3 pm,we,780,120
21,4,60,Craft club,9 am - noon,we,540,180
22,2,1,Lane swim,6:30 am - 9:30 pm,mo,390,900
22,3,1,Lane swim,6:30 am - 9:30 pm,tu,390,900
22,4,1,Lane swim,6:30 am - 9:30 pm,we,390,900
22,5,1,Lane swim,9:30 am - 9:30 pm,th,570,720
22,6,1,Lane swim,6:30 am - 9:30 pm,fr,390,900
22,7,1,Lane swim,10 am - 2 pm,sa,600,240
22,1,1,Lane swim,10 am - 2 pm,su,600,240
23,2,1,Lane swim,6:30 am - 4:30 pm,mo,390,600
23,2,1,Lane swim,5:30 - 9:30 pm,mo,1050,240
23,3,1,Lane swim,6:30 am - 8:30 pm,tu,390,840
23,4,1,Lane swim,9:30 am - 4:30 pm,we,570,420
23,5,1,Lane swim,6:30 am - 9:30 pm,th,390,900
23,6,1,Lane swim,6:30 am - 9:30 pm,fr,390,900
23,7,1,Lane swim,10 am - 2 pm,sa,600,240
23,1,1,Lane swim,10 am - 2 pm,su,600,240
24,2,13,Weight and cardio room,6:30 am - 9:30 pm,mo,390,900
24,3,13,Weight and cardio room,6:30 am - 9:30 pm,tu,390,900
24,4,13,Weight and cardio room,6:30 am - 9:30 pm,we,390,900
24,5,13,Weight and cardio room,9:30 am - 9:30 pm,th,570,720
24,6,13,Weight and cardio room,6:30 am - 9:30 pm,fr,390,900
24,7,13,Weight and cardio room,9 am - 2 pm,sa,540,300
24,1,13,Weight and cardio room,9 am - 2 pm,su,540,300
25,2,61,Billiards,8:30 am - 3:30 pm,mo,510,420
25,3,61,Billiards,8:30 am - 3:30 pm,tu,510,420
25,4,61,Billiards,8:30 am - 3:30 pm,we,510,420
25,5,61,Billiards,8:30 am - 3:30 pm,th,510,420
25,6,61,Billiards,8:30 am - 3:30 pm,fr,510,420
25,4,62,Ukulele,10:30 am - 12:15 pm,we,630,105
25,4,63,Mah Jong,12:45 - 2:45 pm,we,765,120
26,2,1,Lane swim,8:30 - 9:30 pm,mo,1230,60
26,3,1,Lane swim,8:30 - 9:30 pm,tu,1230,60
26,5,1,Lane swim,8:30 - 9:30 pm,th,1230,60
26,2,2,Public swim,7:30 - 8:30 pm,mo,1170,60
26,3,2,Public swim,7:30 - 8:30 pm,tu,1170,60
26,5,2,Public swim,7:30 - 8:30 pm,th,1170,60
26,6,2,Public swim,5 - 7 pm,fr,1020,120
26,7,2,Public swim,1 - 4 pm,sa,780,180
26,1,2,Public swim,1 - 4 pm,su,780,180
26,4,64,Public swim - women's only,8:30 - 9:30 pm,we,1230,60
26,2,37,50+ swim,4 - 5 pm,mo,960,60
26,3,37,50+ swim,4 - 5 pm,tu,960,60
26,4,37,50+ swim,4 - 5 pm,we,960,60
26,5,37,50+ swim,4 - 5 pm,th,960,60
26,6,37,50+ swim,4 - 5 pm,fr,960,60
26,1,37,50+ swim,Noon - 1 pm,su,720,60
26,7,36,Preschool swim,Noon - 1 pm,sa,720,60
27,2,13,Weight and cardio room,7:30 am - 9 pm,mo,450,810
27,3,13,Weight and cardio room,7:30 am - 9 pm,tu,450,810
27,4,13,Weight and cardio room,7:30 am - 9 pm,we,450,810
27,5,13,Weight and cardio room,7:30 am - 9 pm,th,450,810
27,6,13,Weight and cardio room,7:30 am - 9 pm,fr,450,810
27,7,13,Weight and cardio room,8 am - 8 pm,sa,480,720
27,1,13,Weight and cardio room,8 am - 8 pm,su,480,720
28,4,45,Bootcamp,5:45 - 6:45 pm,we,1065,60
28,2,15,Cardio and strength,Noon - 1 pm,mo,720,60
28,3,15,Cardio and strength,5:45 - 6:45 pm,tu,1065,60
28,4,15,Cardio and strength,Noon - 1 pm,we,720,60
28,5,15,Cardio and strength,9 - 10 am,th,540,60
28,6,15,Cardio and strength,9 - 10 am,fr,540,60
28,7,15,Cardio and strength,9 - 10 am,sa,540,60
28,1,15,Cardio and strength,9 - 10 am,su,540,60
28,2,16,Cardio and strength 50+,10:45 - 11:45 am,mo,645,60
28,3,16,Cardio and strength 50+,10:45 - 11:45 am,tu,645,60
28,5,16,Cardio and strength 50+,10:45 - 11:45 am,th,645,60
28,4,23,Core Conditioning,9 - 10 am,we,540,60
28,2,20,HIIT,5:45 - 6:45 pm,mo,1065,60
28,2,18,Indoor cycling,9 - 10 am,mo,540,60
28,3,18,Indoor cycling,7 - 8 pm,tu,1140,60
28,4,18,Indoor cycling,9 - 10 am,we,540,60
28,5,18,Indoor cycling,7 - 8 pm,th,1140,60
28,6,18,Indoor cycling,9 - 10 am,fr,540,60
28,7,18,Indoor cycling,8 - 9 am,sa,480,60
28,3,65,Intervals,9 - 10 am,tu,540,60
28,2,14,Pilates,9:15 - 10:15 am,mo,555,60
28,3,66,Strength 50+,9:15 - 10:15 am,tu,555,60
28,5,66,Strength 50+,9:15 - 10:15 am,th,555,60
28,6,66,Strength 50+,9:15 - 10:15 am,fr,555,60
28,2,19,Yoga,7 - 8 pm,mo,1140,60
28,3,19,Yoga,11 am - noon,tu,660,60
28,4,19,Yoga,7 - 8 pm,we,1140,60
28,5,19,Yoga,11 am - noon,th,660,60
28,4,67,Yoga 50+,9:15 - 10:15 am,we,555,60
28,5,17,Zumba,6 - 7 pm,th,1080,60
28,7,17,Zumba,10:30 - 11:30 am,sa,630,60
28,2,68,Zumba Gold,9:15 - 10:15 am,mo,555,60
28,4,68,Zumba Gold,10:45 - 11:45 am,we,645,60
28,6,69,Zumba Toning,10:45 - 11:45 am,fr,645,60
29,3,50,Pickleball,2 - 3 pm,tu,840,60
29,4,50,Pickleball,11 am - noon,we,660,60
29,6,50,Pickleball,11:30 am - 12:30 pm,fr,690,60
29,6,50,Pickleball,12:30 - 1:30 pm,fr,750,60
29,1,50,Pickleball,10:30 - 11:30 am,su,630,60
29,3,70,Pickleball - intermediate,1 - 2 pm,tu,780,60
29,4,70,Pickleball - intermediate,10 - 11 am,we,600,60
29,6,70,Pickleball - intermediate,9:30 - 10:30 am,fr,570,60
29,6,70,Pickleball - intermediate,10:30 - 11:30 am,fr,630,60
29,2,71,Badminton,12:30 - 1:30 pm,mo,750,60
30,3,72,Kindergym *Reservations not required.,9 - 11 am,tu,540,120
30,5,72,Kindergym *Reservations not required.,9 - 11 am,th,540,120
30,7,72,Kindergym *Reservations not required.,9:45 - 11:45 am,sa,585,120
31,5,73,Stick and Puck - preschool and child,4 - 4:50 pm,th,960,50
32,5,6,Public skating,3 - 3:50 pm,th,900,50
33,2,1,Lane swim *Reservations not required.,6 - 7 pm,mo,1080,60
33,3,1,Lane swim *Reservations not required.,4 - 5 pm,tu,960,60
33,4,1,Lane swim *Reservations not required.,6 - 7 pm,we,1080,60
33,5,1,Lane swim *Reservations not required.,4 - 5 pm,th,960,60
33,6,1,Lane swim *Reservations not required.,6 - 7 pm,fr,1080,60
33,7,1,Lane swim *Reservations not required.,Noon - 1 pm,sa,720,60
33,1,1,Lane swim *Reservations not required.,Noon - 1 pm,su,720,60
33,2,2,Public swim *Reservations not required.,4 - 6 pm,mo,960,120
33,3,2,Public swim *Reservations not required.,5 - 7 pm,tu,1020,120
33,4,2,Public swim *Reservations not required.,4 - 6 pm,we,960,120
33,5,2,Public swim *Reservations not required.,5 - 7 pm,th,1020,120
33,6,2,Public swim *Reservations not required.,4 - 6 pm,fr,960,120
33,7,2,Public swim *Reservations not required.,1 - 5 pm,sa,780,240
33,1,2,Public swim *Reservations not required.,1 - 5 pm,su,780,240
34,3,71,Badminton,10:45 - 11:45 am,tu,645,60
34,3,71,Badminton,11:45 am - 12:45 pm,tu,705,60
34,4,71,Badminton,1:15 - 2:15 pm,we,795,60
34,4,71,Badminton,2:15 - 3:15 pm,we,855,60
34,5,71,Badminton,10:45 - 11:45 am,th,645,60
34,5,71,Badminton,11:45 am - 12:45 pm,th,705,60
34,6,71,Badminton,1:15 - 2:15 pm,fr,795,60
34,6,71,Badminton,2:15 - 3:15 pm,fr,855,60
34,7,71,Badminton,11:30 am - 12:30 pm,sa,690,60
34,7,49,Badminton - family,9:30 - 10:30 am,sa,570,60
34,7,49,Badminton - family,10:30 - 11:30 am,sa,630,60
34,3,50,Pickleball,1:15 - 2:15 pm,tu,795,60
34,3,50,Pickleball,2:15 - 3:15 pm,tu,855,60
34,4,50,Pickleball,10:45 - 11:45 am,we,645,60
34,4,50,Pickleball,11:45 am - 12:45 pm,we,705,60
34,5,50,Pickleball,1:15 - 2:15 pm,th,795,60
34,5,50,Pickleball,2:15 - 3:15 pm,th,855,60
34,6,50,Pickleball,10:45 - 11:45 am,fr,645,60
34,6,50,Pickleball,11:45 am - 12:45 pm,fr,705,60
34,7,50,Pickleball,1 - 2 pm,sa,780,60
34,7,50,Pickleball,2 - 3 pm,sa,840,60
34,1,50,Pickleball,10:45 - 11:45 am,su,645,60
34,1,50,Pickleball,11:45 - 12:45 pm,su,1425,780
34,1,74,Pickleball - family,12:45 - 1:45 pm,su,765,60
35,2,71,Badminton,4:30 - 5:30 pm,mo,990,60
35,3,71,Badminton,7 - 8 pm,tu,1140,60
35,3,71,Badminton,8 - 9 pm,tu,1200,60
35,5,71,Badminton,3 - 4 pm,th,900,60
35,3,49,Badminton - family,6 - 7 pm,tu,1080,60
35,5,49,Badminton - family,4 - 5 pm,th,960,60
35,5,75,Badminton - youth,4 - 5 pm,th,960,60
35,2,50,Pickleball,11:15 am - 12:15 pm,mo,675,60
35,5,50,Pickleball,10:10 - 11:10 am,th,610,60
35,6,50,Pickleball,1 - 2 pm,fr,780,60
35,7,50,Pickleball,1 - 2 pm,sa,780,60
35,1,50,Pickleball,10 - 11 am,su,600,60
35,1,74,Pickleball - family,11 am - noon,su,660,60
36,2,71,Badminton,4:30 - 5:30 pm,mo,990,60
36,3,71,Badminton,7 - 8 pm,tu,1140,60
36,3,71,Badminton,8 - 9 pm,tu,1200,60
36,5,71,Badminton,3 - 4 pm,th,900,60
36,3,49,Badminton - family,6 - 7 pm,tu,1080,60
36,5,49,Badminton - family,4 - 5 pm,th,960,60
36,5,75,Badminton - youth,4 - 5 pm,th,960,60
36,2,50,Pickleball,11:15 am - 12:15 pm,mo,675,60
36,5,50,Pickleball,10:10 - 11:10 am,th,610,60
36,6,50,Pickleball,1 - 2 pm,fr,780,60
36,6,50,Pickleball,2 - 3 pm,fr,840,60
36,7,50,Pickleball,Noon - 1 pm,sa,720,60
36,7,50,Pickleball,1 - 2 pm,sa,780,60
36,1,50,Pickleball,9 - 10 am,su,540,60
36,1,50,Pickleball,10 - 11 am,su,600,60
36,1,74,Pickleball - family,11 am - noon,su,660,60
37,7,76,Open gym - family,3:15 - 4:15 pm,sa,915,60
37,1,76,Open gym - family,3:15 - 4:15 pm,su,915,60
37,3,72,Kindergym,9:15 - 10:15 am,tu,555,60
37,4,72,Kindergym,9:15 - 10:15 am,we,555,60
37,5,72,Kindergym,9:15 - 10:15 am,th,555,60
37,6,72,Kindergym,9:15 - 10:15 am,fr,555,60
37,1,72,Kindergym,9:15 - 10:15 am,su,555,60
37,3,77,Open gym - child (7 to 12 years old),3:30 - 4:30 pm,tu,930,60
37,4,77,Open gym - child (7 to 12 years old),3:30 - 4:30 pm,we,930,60
37,5,77,Open gym - child (7 to 12 years old),3:30 - 4:30 pm,th,930,60
37,6,77,Open gym - child (7 to 12 years old),3:30 - 4:30 pm,fr,930,60
37,3,78,Open gym - youth (13 to 17 years old),3:30 - 4:30 pm,tu,930,60
37,4,78,Open gym - youth (13 to 17 years old),3:30 - 4:30 pm,we,930,60
37,5,78,Open gym - youth (13 to 17 years old),3:30 - 4:30 pm,th,930,60
37,6,78,Open gym - youth (13 to 17 years old),3:30 - 4:30 pm,fr,930,60
37,1,79,Open gym - preschool (4 to 6 years old),2 - 3 pm,su,840,60
38,5,76,Open gym - family,6:20 - 7:20 pm,th,1100,60
38,7,76,Open gym - family,10:35 - 11:35 am,sa,635,60
38,3,72,Kindergym,10:30 - 11:30 am,tu,630,60
38,6,72,Kindergym,10 - 11 am,fr,600,60
38,5,77,Open gym - child (7 to 12 years old),5:15 - 6:15 pm,th,1035,60
38,3,78,Open gym - youth (13 to 17 years old),4:45 - 5:45 pm,tu,1005,60
38,5,78,Open gym - youth (13 to 17 years old),5:15 - 6:15 pm,th,1035,60
39,3,1,Lane swim,7:30 - 8:30 am,tu,450,60
39,3,1,Lane swim,10:30 am - 1 pm,tu,630,150
39,3,1,Lane swim,2:30 - 3:30 pm,tu,870,60
39,3,1,Lane swim,7 - 9 pm,tu,1140,120
39,4,1,Lane swim,7:30 - 8:30 am,we,450,60
39,4,1,Lane swim,10:30 am - 12:30 pm,we,630,120
39,4,1,Lane swim,2 - 3 pm,we,840,60
39,5,1,Lane swim,7:30 - 8:30 am,th,450,60
39,5,1,Lane swim,10:30 am - 1 pm,th,630,150
39,5,1,Lane swim,2:30 - 3:30 pm,th,870,60
39,6,1,Lane swim,7:30 - 8:30 am,fr,450,60
39,6,1,Lane swim,10:30 am - 1 pm,fr,630,150
39,6,1,Lane swim,2:30 - 3:30 pm,fr,870,60
39,6,1,Lane swim,5 - 9 pm,fr,1020,240
39,7,1,Lane swim,9 am - 1 pm,sa,540,240
39,7,1,Lane swim,3 - 4 pm,sa,900,60
39,1,1,Lane swim,10:30 am - 1 pm,su,630,150
39,3,80,Lane swim - shared pool,8:30 -10:30 am,tu,510,120
39,3,80,Lane swim - shared pool,1 - 2:30 pm,tu,780,90
39,3,80,Lane swim - shared pool,6 -9 pm,tu,1080,180
39,4,80,Lane swim - shared pool,8:30 - 10:30 am,we,510,120
39,4,80,Lane swim - shared pool,12:30 - 2 pm,we,750,90
39,4,80,Lane swim - shared pool,6 - 9 pm,we,1080,180
39,5,80,Lane swim - shared pool,8:30 - 10:30 am,th,510,120
39,5,80,Lane swim - shared pool,1 - 2:30 pm,th,780,90
39,6,80,Lane swim - shared pool,8:30 - 10:30 am,fr,510,120
39,6,80,Lane swim - shared pool,1 - 2:30 pm,fr,780,90
39,6,80,Lane swim - shared pool,7 - 9 pm,fr,1140,120
39,1,80,Lane swim - shared pool,9:30 - 10:30 am,su,570,60
39,3,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,tu,570,60
39,4,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,we,570,60
39,5,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,th,570,60
39,6,81,Preschool swim - therapeutic pool,9:30 - 10:30 am,fr,570,60
39,7,81,Preschool swim - therapeutic pool,8 - 9 am,sa,480,60
39,1,81,Preschool swim - therapeutic pool,8 - 9 am,su,480,60
39,3,12,Public swim - therapeutic pool,11:30 am - 2:30 pm,tu,690,180
39,3,12,Public swim - therapeutic pool,8 - 9 pm,tu,1200,60
39,4,12,Public swim - therapeutic pool,12:30 - 2 pm,we,750,90
39,5,12,Public swim - therapeutic pool,10:30 am - 2:30 pm,th,630,240
39,6,12,Public swim - therapeutic pool,11:30 am - 3:30 pm,fr,690,240
39,6,12,Public swim - therapeutic pool,5 - 9 pm,fr,1020,240
39,7,12,Public swim - therapeutic pool,9 am - 3 pm,sa,540,360
39,1,12,Public swim - therapeutic pool,9 am - 3 pm,su,540,360
39,3,82,Public swim - 25m pool,1 - 2:30 pm,tu,780,90
39,4,82,Public swim - 25m pool,12:30 - 2 pm,we,750,90
39,5,82,Public swim - 25m pool,1 - 2:30 pm,th,780,90
39,6,82,Public swim - 25m pool,1 - 2:30 pm,fr,780,90
39,6,82,Public swim - 25m pool,7 - 9 pm,fr,1140,120
39,7,82,Public swim - 25m pool,1 - 3 pm,sa,780,120
39,1,82,Public swim - 25m pool,1 - 3 pm,su,780,120
39,3,7,Aqua general deep,8:30 - 9:25 am,tu,510,55
39,3,7,Aqua general deep,9:30 - 10:25 am,tu,570,55
39,3,7,Aqua general deep,6 - 6:55 pm,tu,1080,55
39,4,7,Aqua general deep,8:30 - 9:25 am,we,510,55
39,4,7,Aqua general deep,9:30 - 10:25 am,we,570,55
39,5,7,Aqua general deep,8:30 - 9:25 am,th,510,55
